run_id,started_at,tool,scenario_id,scenario_name,cache_state,operator_skill,time_to_result_sec,click_count,keystroke_count,http_request_count,network_bytes,completed_within_cap,non_technical_user_could_complete,result_correct,result_count_reported,notes
run-20260503T220831Z,,csd,3,substring-across-bucket,cold,non-technical,1.6887437999830581,0,4,,,true,false,false,5,"CSD search 'test' on drive 'csd-benchmark-oss-mirror', count=5"
