run_id,started_at,tool,scenario_id,scenario_name,cache_state,operator_skill,time_to_result_sec,click_count,keystroke_count,http_request_count,network_bytes,completed_within_cap,non_technical_user_could_complete,result_correct,result_count_reported,notes
run-20260503T202403Z,,cli,5,tag-search,cold,technical,380.3250981000019,0,,,,false,false,true,3060,"inline boto3 (parallel get_object_tagging) for domain=audio, counted 3060. CLI cannot do this without custom code per spec."
